"iam","outcome","s_Agribusiness","s_Chemicals","s_Community capacity and development","s_Conservation and environmental protection","s_Education","s_Energy","s_Extractives","s_Forestry","s_Healthcare","s_Infrastructure","s_Land reform","s_Manufacturing","s_Regulatory Development","i_Biodiversity","i_Consultation and disclosure","i_Corruption/fraud","i_Cultural heritage","i_Displacement","i_Due diligence","i_Gender-based violence","i_Human rights","i_Indigenous peoples","i_Labor","i_Livelihoods","i_Other community health and safety issues","i_Other environmental","i_Other gender-related issues","i_Other retaliation","i_Pollution","i_Procurement","i_Property damage","i_Violence against the community","i_Water","country_1","country_2","country_3","country_4","ifi_support_2","drop","ifi_support"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Nepal",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Nepal",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Philippines",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Philippines",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"Kyrgyzstan",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"Kyrgyzstan",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Pakistan",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Pakistan",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sri Lanka",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sri Lanka",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regional",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regional",NA,NA,NA,NA,"ifi_support_1","Advisory services"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ifi_support_1","Advisory services"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Georgia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nepal",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nepal",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Nepal",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Nepal",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"India",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"India",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Philippines",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Philippines",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Uzbekistan",NA,NA,NA,NA,"bank","Asian Development Bank"
"ADB_SPF_CRP",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Uzbekistan",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Uganda",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Uganda",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,"Morocco",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,"Morocco",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Senegal",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Senegal",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"Ethiopia",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"Ethiopia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Ethiopia",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Ethiopia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,"South Africa",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,"South Africa",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,"Egypt",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,"Egypt",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"AfDB_IRM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tanzania",NA,NA,NA,NA,"bank","African Development Bank"
"AfDB_IRM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tanzania",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,"Mexico",NA,NA,NA,NA,"bank","Canadian Office of the Extractive Sector"
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,"Mexico",NA,NA,NA,NA,"ifi_support_1",NA
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"Mauritania",NA,NA,NA,NA,"bank","Canadian Office of the Extractive Sector"
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"Mauritania",NA,NA,NA,NA,"ifi_support_1",NA
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Argentina",NA,NA,NA,NA,"bank","Canadian Office of the Extractive Sector"
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Argentina",NA,NA,NA,NA,"ifi_support_1",NA
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Argentina",NA,NA,NA,NA,"bank","Canadian Office of the Extractive Sector"
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Argentina",NA,NA,NA,NA,"ifi_support_1",NA
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,"bank","Canadian Office of the Extractive Sector"
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,"ifi_support_1",NA
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"Argentina",NA,NA,NA,NA,"bank","Canadian Office of the Extractive Sector"
"COES_CSR",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"Argentina",NA,NA,NA,NA,"ifi_support_1",NA
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,"Mongolia",NA,NA,NA,"Project/investment lending","bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,"Mongolia",NA,NA,NA,"Project/investment lending","ifi_support_1","Equity Investment"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Macedonia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Macedonia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Georgia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Georgia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Georgia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Georgia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Azerbaijan",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Azerbaijan",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slovakia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slovakia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Georgia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Georgia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"Armenia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"Armenia",NA,NA,NA,NA,"ifi_support_1","Equity Investment"
"EBRD_PCM",0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"Armenia",NA,NA,NA,NA,"ifi_support_1",NA
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,"Mongolia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,"Mongolia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Serbia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Romania",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Romania",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Croatia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Croatia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Georgia",NA,NA,NA,"Project/investment lending","bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Georgia",NA,NA,NA,"Project/investment lending","ifi_support_1","Equity Investment"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ukraine",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ukraine",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Russia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Russia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slovenia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slovenia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Kazakhstan",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Kazakhstan",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"Georgia",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"Georgia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Albania",NA,NA,NA,NA,"bank","European Bank for Reconstruction and Development"
"EBRD_PCM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Albania",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Cameroon",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Cameroon",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"Madagascar",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"Madagascar",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tunisia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tunisia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Panama",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Panama",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dominican Republic",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dominican Republic",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romania",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romania",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
